id,district,address,latitude,longitude,created_at,updated_at
417,강남구,학동로 204,37.51379015,127.03121933531746,2024-11-24 15:35:55,2024-11-24 21:25:09
418,강남구,학동로 207,37.521076199999996,127.0600033,2024-11-24 15:35:55,2024-11-24 21:25:10
419,강남구,학동로 208,37.5139697,127.0318803,2024-11-24 15:35:55,2024-11-24 21:25:10
420,강남구,학동로 218,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:11
421,강남구,학동로 227,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:11
422,강남구,학동로 233,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:12
423,강남구,학동로 235,37.5156033,127.0350456,2024-11-24 15:35:55,2024-11-24 21:25:12
424,강남구,학동로 310,37.5155019,127.0366337,2024-11-24 15:35:55,2024-11-24 21:25:12
425,강남구,학동로 337,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:13
426,강남구,학동로 338,37.516558,127.0401685,2024-11-24 15:35:55,2024-11-24 21:25:14
427,강남구,학동로 342,37.5167674,127.04088574337976,2024-11-24 15:35:55,2024-11-24 21:25:14
428,강남구,학동로 343,37.517465599999994,127.04070909889134,2024-11-24 15:35:55,2024-11-24 21:25:15
429,강남구,학동로 401,37.5175768,127.0415175,2024-11-24 15:35:55,2024-11-24 21:25:15
430,강남구,학동로 405,37.5177946,127.04260540467894,2024-11-24 15:35:55,2024-11-24 21:25:16
431,강남구,학동로 408,37.521076199999996,127.0600033,2024-11-24 15:35:55,2024-11-24 21:25:16
432,강남구,학동로 412,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:17
433,강남구,학동로 425,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:17
434,강남구,학동로 426,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:18
435,강남구,학동로 446,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:18
436,강남구,학동로 513,37.5199234,127.0538977,2024-11-24 15:35:55,2024-11-24 21:25:19
437,강남구,학동로 522,37.51567259297737,127.03595775486446,2024-11-24 15:35:55,2024-11-24 21:25:19
438,강남구,학동로 523,37.52013825,127.05619419424733,2024-11-24 15:35:55,2024-11-24 21:25:19
439,강남구,학동로87길 7,37.5195119,127.0517098,2024-11-24 15:35:55,2024-11-24 21:25:20
440,강남구,학동로88길 5,37.5187203,127.0521503,2024-11-24 15:35:55,2024-11-24 21:25:20
441,강남구,헌릉로 623,37.46505660799503,127.11071191556594,2024-11-24 15:35:55,2024-11-24 21:25:21
442,강남구,헌릉로569길 9,37.466801,127.1009648,2024-11-24 15:35:55,2024-11-24 21:25:22
443,강남구,헌릉로571길 20,37.46740732330405,127.10079241784541,2024-11-24 15:35:55,2024-11-24 21:25:23
444,강남구,헌릉로590길 10,37.4644664,127.1027456,2024-11-24 15:35:55,2024-11-24 21:25:23
445,강남구,헌릉로590길 60,37.463683994446434,127.10034929015714,2024-11-24 15:35:55,2024-11-24 21:25:24
2679,용산구,갈월동 101-23,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:25
2680,용산구,갈월동 14-58,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:25
2681,용산구,갈월동 5-8,37.5439329,126.9729253,2024-11-24 15:35:55,2024-11-24 21:25:25
2682,용산구,갈월동 51-19,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:26
2683,용산구,갈월동 63-1,37.5506507,126.9741543,2024-11-24 15:35:55,2024-11-24 21:25:26
2684,용산구,갈월동 69-109,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:27
2685,용산구,갈월동 69-45,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:28
2687,용산구,갈월동 87-25,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:29
2688,용산구,갈월동 89-9,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:29
2689,용산구,갈월동 92-12,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:30
2690,용산구,갈월동 93-29,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:30
2691,용산구,갈월동 93-60,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:31
2692,용산구,갈월동 97-1,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:31
2693,용산구,갈월동 98-1,37.54487,126.9715441,2024-11-24 15:35:55,2024-11-24 21:25:32
2694,용산구,남영동 131-1,37.54508045,126.97488842324077,2024-11-24 15:35:55,2024-11-24 21:25:33
2695,용산구,남영동 18-3,37.54508045,126.97488842324077,2024-11-24 15:35:55,2024-11-24 21:25:33
2696,용산구,남영동 24-1,37.545646,126.9737913,2024-11-24 15:35:55,2024-11-24 21:25:33
2697,용산구,남영동 3-4,37.5531568,126.974409,2024-11-24 15:35:55,2024-11-24 21:25:34
2698,용산구,남영동 61-4,37.54508045,126.97488842324077,2024-11-24 15:35:55,2024-11-24 21:25:35
2699,용산구,남영동 83-1,37.54508045,126.97488842324077,2024-11-24 15:35:55,2024-11-24 21:25:35
2701,용산구,동빙고동 295-1,37.52215,126.99571,2024-11-24 15:35:55,2024-11-24 21:25:36
2702,용산구,동빙고동 7-43,37.52215,126.99571,2024-11-24 15:35:55,2024-11-24 21:25:37
2703,용산구,동자동 12-1,37.55112,126.97251,2024-11-24 15:35:55,2024-11-24 21:25:37
2704,용산구,동자동 14-3,37.55112,126.97251,2024-11-24 15:35:55,2024-11-24 21:25:38
2705,용산구,동자동 43-212,37.55112,126.97251,2024-11-24 15:35:55,2024-11-24 21:25:39
2706,용산구,동자동 44-6,37.55112,126.97251,2024-11-24 15:35:55,2024-11-24 21:25:39
2708,용산구,문배동 8-3,37.5367,126.96818,2024-11-24 15:35:55,2024-11-24 21:25:41
2709,용산구,버스정류장(03346),37.5297286,126.8123897,2024-11-24 15:35:55,2024-11-25 16:08:19
2710,용산구,보광동 217-23,37.5267109,127.00021654781031,2024-11-24 15:35:55,2024-11-24 21:25:42
2711,용산구,보광동 238-98,37.5267109,127.00021654781031,2024-11-24 15:35:55,2024-11-24 21:25:42
2712,용산구,보광동 90-2,37.5267109,127.00021654781031,2024-11-24 15:35:55,2024-11-24 21:25:43
2713,용산구,산천동 81-1,37.53558,126.95029,2024-11-24 15:35:55,2024-11-24 21:25:44
2715,용산구,서계동 224-32,37.55234,126.96595,2024-11-24 15:35:55,2024-11-24 21:25:45
2716,용산구,서계동 224-36,37.55234,126.96595,2024-11-24 15:35:55,2024-11-24 21:25:46
2717,용산구,서계동 233-4,37.55234,126.96595,2024-11-24 15:35:55,2024-11-24 21:25:47
2718,용산구,서계동 267-14,37.55234,126.96595,2024-11-24 15:35:55,2024-11-24 21:25:48
2720,용산구,서빙고동 199-5,37.51769075,126.99123969122317,2024-11-24 15:35:55,2024-11-24 21:25:49
2721,용산구,서빙고동 235-1,37.51769075,126.99123969122317,2024-11-24 15:35:55,2024-11-24 21:25:50
2723,용산구,서빙고동 235-115,37.51769075,126.99123969122317,2024-11-24 15:35:55,2024-11-24 21:25:50
2724,용산구,서빙고동 235-75,37.51769075,126.99123969122317,2024-11-24 15:35:55,2024-11-24 21:25:51
2725,용산구,서빙고동 271-106,37.51769075,126.99123969122317,2024-11-24 15:35:55,2024-11-24 21:25:52
2728,용산구,용문동 5-222,37.538097750000006,126.95862107239697,2024-11-24 15:35:55,2024-11-24 21:25:53
2730,용산구,용산동1가 8-65,37.54011,126.9767,2024-11-24 15:35:55,2024-11-24 21:25:54
2731,용산구,용산동2가 1,37.5419289,126.9872002,2024-11-24 15:35:55,2024-11-24 21:25:54
2732,용산구,용산동2가 1-1144,37.54305,126.98558,2024-11-24 15:35:55,2024-11-24 21:25:55
2733,용산구,용산동2가 1-1239,37.54305,126.98558,2024-11-24 15:35:55,2024-11-24 21:25:56
2734,용산구,용산동2가 48-1,37.54305,126.98558,2024-11-24 15:35:55,2024-11-24 21:25:57
2735,용산구,용산동2가 5-1550,37.54305,126.98558,2024-11-24 15:35:55,2024-11-24 21:25:57
2736,용산구,용산동2가 6-6,37.54305,126.98558,2024-11-24 15:35:55,2024-11-24 21:25:57
2739,용산구,용산동3가 1-96,37.53226,126.97647,2024-11-24 15:35:55,2024-11-24 21:25:59
2742,용산구,용산동4가 19-2,37.53046,126.9858,2024-11-24 15:35:55,2024-11-24 21:26:01
2744,용산구,용산동4가 4,37.5346886,126.9861314,2024-11-24 15:35:55,2024-11-24 21:26:01
2745,용산구,용산동5가 17-12,37.5232113,126.9698891,2024-11-24 15:35:55,2024-11-24 21:26:02
2747,용산구,용산동6가 11-371,37.52352,126.9858,2024-11-24 15:35:55,2024-11-24 21:26:03
2748,용산구,용산동6가 11-426,37.52352,126.9858,2024-11-24 15:35:55,2024-11-24 21:26:04
2750,용산구,원효로1가 110-1,37.537689150000006,126.96732507803657,2024-11-24 15:35:55,2024-11-24 21:26:05
2751,용산구,원효로1가 112-10,37.537689150000006,126.96732507803657,2024-11-24 15:35:55,2024-11-24 21:26:05
2752,용산구,원효로1가 23-3,37.537689150000006,126.96732507803657,2024-11-24 15:35:55,2024-11-24 21:26:06
2754,용산구,원효로1가 27-4,37.537689150000006,126.96732507803657,2024-11-24 15:35:55,2024-11-24 21:26:07
2755,용산구,원효로1가 39-6,37.537689150000006,126.96732507803657,2024-11-24 15:35:55,2024-11-24 21:26:07
2756,용산구,원효로1가 45-1,37.537689150000006,126.96732507803657,2024-11-24 15:35:55,2024-11-24 21:26:08
2757,용산구,원효로2가 1-38,37.53321735,126.95234701063902,2024-11-24 15:35:55,2024-11-24 21:26:09
2758,용산구,원효로2가 27-3,37.53321735,126.95234701063902,2024-11-24 15:35:55,2024-11-24 21:26:09
2759,용산구,원효로2가 84-10,37.53321735,126.95234701063902,2024-11-24 15:35:55,2024-11-24 21:26:10
2760,용산구,원효로2가 94-2,37.53321735,126.95234701063902,2024-11-24 15:35:55,2024-11-24 21:26:10
2761,용산구,원효로2가 96-1,37.53321735,126.95234701063902,2024-11-24 15:35:55,2024-11-24 21:26:11
2762,용산구,원효로3가 250-10,37.53427,126.9578,2024-11-24 15:35:55,2024-11-24 21:26:12
2763,용산구,원효로3가 51-54,37.53427,126.9578,2024-11-24 15:35:55,2024-11-24 21:26:12
2764,용산구,원효로3가 56-1,37.53427,126.9578,2024-11-24 15:35:55,2024-11-24 21:26:13
2766,용산구,원효로4가 114-36,37.53211,126.95127,2024-11-24 15:35:55,2024-11-24 21:26:14
2767,용산구,원효로4가 118-16,37.53211,126.95127,2024-11-24 15:35:55,2024-11-24 21:26:15
2768,용산구,원효로4가 141,37.53211,126.95127,2024-11-24 15:35:55,2024-11-24 21:26:15
2769,용산구,이촌동 193-1,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:16
2770,용산구,이촌동 203-5,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:16
2771,용산구,이촌동 205-3 앞,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:17
2772,용산구,이촌동 209-5,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:17
2773,용산구,이촌동 212-22 앞,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:18
2774,용산구,이촌동 300-153,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:18
2775,용산구,이촌동 300-301,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:18
2776,용산구,이촌동 301-10,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:19
2777,용산구,이촌동 301-155,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:20
2778,용산구,이촌동 302-51,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:21
2779,용산구,이촌동 302-61 앞,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:21
2780,용산구,이촌동 399-1,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:21
2781,용산구,이촌동 402,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:22
2782,용산구,이촌동 403,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:22
2783,용산구,이촌동 410,37.52086,126.96612,2024-11-24 15:35:55,2024-11-24 21:26:23
2784,용산구,이태원동 108-9,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:24
2785,용산구,이태원동 119-11,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:24
2786,용산구,이태원동 123-26,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:25
2787,용산구,이태원동 124-5,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:26
2788,용산구,이태원동 124-9,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:26
2789,용산구,이태원동 127-12,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:27
2790,용산구,이태원동 128-9,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:27
2791,용산구,이태원동 130-50,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:28
2792,용산구,이태원동 168-17,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:29
2793,용산구,이태원동 176-2,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:29
2794,용산구,이태원동 258-466,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:30
2795,용산구,이태원동 259-15,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:30
2796,용산구,이태원동 260-373,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:31
2797,용산구,이태원동 34-114,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:32
2799,용산구,이태원동 34-161,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:33
2800,용산구,이태원동 34-87,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:33
2802,용산구,이태원동 57-30,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:35
2803,용산구,이태원동 58-8,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:36
2804,용산구,이태원동 666,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:36
2805,용산구,이태원동 671,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:36
2806,용산구,이태원동 673,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:37
2808,용산구,이태원동 721-1,37.53842,126.992,2024-11-24 15:35:55,2024-11-24 21:26:38
2809,용산구,청파동1가 154-10,37.5488,126.96668,2024-11-24 15:35:55,2024-11-24 21:26:39
2810,용산구,청파동2가 120-33,37.54655,126.96675,2024-11-24 15:35:55,2024-11-24 21:26:39
2811,용산구,청파동2가 120-55 앞,37.54655,126.96675,2024-11-24 15:35:55,2024-11-24 21:26:40
2813,용산구,청파동2가 90-2,37.54655,126.96675,2024-11-24 15:35:55,2024-11-24 21:26:41
2814,용산구,청파동3가 12-4,37.5430014,126.9666002,2024-11-24 15:35:55,2024-11-24 21:26:41
2815,용산구,청파동3가 80-7,37.5430014,126.9666002,2024-11-24 15:35:55,2024-11-24 21:26:42
2817,용산구,한강로1가 14-29,37.53517,126.97404,2024-11-24 15:35:55,2024-11-24 21:26:43
2818,용산구,한강로1가 268-2,37.53517,126.97404,2024-11-24 15:35:55,2024-11-24 21:26:44
2819,용산구,한강로1가 42,37.5330819,126.9734749,2024-11-24 15:35:55,2024-11-24 21:26:44
2820,용산구,한강로1가 98,37.53517,126.97404,2024-11-24 15:35:55,2024-11-24 21:26:45
2823,용산구,한강로2가 109-2,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:46
2824,용산구,한강로2가 181-2,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:47
2825,용산구,한강로2가 2-37 앞,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:48
2826,용산구,한강로2가 222-5,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:48
2827,용산구,한강로2가 250-1,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:49
2828,용산구,한강로2가 255-6,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:49
2829,용산구,한강로2가 352-4,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:50
2830,용산구,한강로2가 357-3,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:50
2831,용산구,한강로2가 412,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:51
2832,용산구,한강로2가 420,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:52
2836,용산구,한강로2가 421-2,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:53
2837,용산구,한강로2가 422-1,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:55
2839,용산구,한강로2가 423-5,37.53142,126.9685,2024-11-24 15:35:55,2024-11-24 21:26:57
2840,용산구,한강로3가 13-7,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:26:59
2841,용산구,한강로3가 16-26,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:26:59
2843,용산구,한강로3가 16-60,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:01
2844,용산구,한강로3가 3-44,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:01
2845,용산구,한강로3가 30-134,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:01
2846,용산구,한강로3가 37-4,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:02
2847,용산구,한강로3가 40-148,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:03
2848,용산구,한강로3가 40-17,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:04
2849,용산구,한강로3가 40-19,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:05
2850,용산구,한강로3가 40-879,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:05
2851,용산구,한강로3가 40-911,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:06
2852,용산구,한강로3가 40-999,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:07
2854,용산구,한강로3가 65-154,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:08
2855,용산구,한강로3가 65-503,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:08
2856,용산구,한강로3가 65-504,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:09
2857,용산구,한강로3가 65-522,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:09
2858,용산구,한강로3가 65-523,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:10
2859,용산구,한강로3가 65-555,37.52754,126.96297,2024-11-24 15:35:55,2024-11-24 21:27:10
2861,용산구,한남동 1-170,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:11
2863,용산구,한남동 253-4,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:13
2864,용산구,한남동 259-6,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:13
2865,용산구,한남동 262-1,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:14
2868,용산구,한남동 533-2,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:16
2869,용산구,한남동 557-58,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:16
2870,용산구,한남동 638-2,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:17
2872,용산구,한남동 705-10,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:18
2873,용산구,한남동 705-9,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:18
2874,용산구,한남동 707-10,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:19
2875,용산구,한남동 726-420,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:19
2876,용산구,한남동 726-465,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:20
2877,용산구,한남동 727-35,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:20
2878,용산구,한남동 727-56,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:21
2879,용산구,한남동 736-1,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:22
2880,용산구,한남동 736-11,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:22
2881,용산구,한남동 736-8,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:23
2882,용산구,한남동 737-4,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:23
2883,용산구,한남동 739-1,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:24
2884,용산구,한남동 739-16,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:25
2885,용산구,한남동 76-16,37.53822,127.0074,2024-11-24 15:35:55,2024-11-24 21:27:25
2889,용산구,효창동 126-22,37.54341,126.96037,2024-11-24 15:35:55,2024-11-24 21:27:27
2890,용산구,효창동 188-1,37.54341,126.96037,2024-11-24 15:35:55,2024-11-24 21:27:28
2891,용산구,효창동 251-3,37.54341,126.96037,2024-11-24 15:35:55,2024-11-24 21:27:29
2892,용산구,효창동 5-36,37.54341,126.96037,2024-11-24 15:35:55,2024-11-24 21:27:29
2893,용산구,효창동 70-11,37.54341,126.96037,2024-11-24 15:35:55,2024-11-24 21:27:30
2894,용산구,후암동 100-1,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:30
2895,용산구,후암동 105-192,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:31
2897,용산구,후암동 214-4,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:32
2898,용산구,후암동 244-4,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:33
2899,용산구,후암동 244-5,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:33
2900,용산구,후암동 251-16,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:34
2901,용산구,후암동 262-3,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:35
2902,용산구,후암동 30-84,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:36
2903,용산구,후암동 406-101,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:36
2904,용산구,후암동 406-98,37.5482443556878,126.973519324619,2024-11-24 15:35:55,2024-11-24 21:27:37
2905,용산구,후암동 63-1,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:38
2906,용산구,후암동 77,37.55011,126.98028,2024-11-24 15:35:55,2024-11-24 21:27:38
